,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
2822,0.0,1.0,3.0,3.0,2.0,3.0,1294.0,0.0,0.0,1.0,0.0,1.0,1.38
2823,0.0,37.0,3.0,4.0,3.0,3.0,1635.0,0.0,0.0,0.0,2.0,2.0,1.2
2824,0.0,23.0,3.0,4.0,4.0,2.0,1738.0,1.0,0.0,0.0,2.0,2.0,1.55
2825,0.0,91.0,2.0,2.0,3.0,1.0,1550.0,0.0,0.0,0.0,2.0,0.0,1.04
2826,1.0,68.0,5.0,6.0,4.0,1.0,3240.0,1.0,1.0,1.0,0.0,1.0,11.0
2827,0.0,23.0,2.0,3.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,1.0,1.0
2828,0.0,2.0,4.0,3.0,3.0,1.0,3111.0,1.0,0.0,0.0,1.0,2.0,1.65
2829,0.0,5.0,3.0,4.0,2.0,3.0,1587.0,1.0,0.0,1.0,0.0,0.0,1.91
2830,0.0,23.0,2.0,2.0,2.0,3.0,800.0,0.0,0.0,0.0,1.0,2.0,0.35
2831,1.0,75.0,4.0,4.0,4.0,1.0,2332.0,1.0,0.0,1.0,0.0,1.0,6.5
2832,1.0,51.0,3.0,3.0,2.0,2.0,3231.0,1.0,0.0,1.0,2.0,1.0,8.45
2833,0.0,9.0,3.0,4.0,4.0,4.0,1593.0,1.0,0.0,0.0,2.0,0.0,1.4
2834,0.0,31.0,2.0,2.0,2.0,2.0,1120.0,0.0,1.0,0.0,2.0,0.0,1.35
2835,0.0,37.0,3.0,3.0,4.0,3.0,1708.0,0.0,0.0,1.0,1.0,2.0,1.0
2836,1.0,38.0,3.0,3.0,3.0,4.0,1570.0,0.0,0.0,0.0,2.0,2.0,1.27
2837,0.0,1.0,2.0,2.0,2.0,1.0,833.0,0.0,0.0,1.0,1.0,2.0,1.0
2838,0.0,89.0,3.0,2.0,2.0,0.0,1500.0,0.0,0.0,0.0,2.0,1.0,1.04
2839,0.0,82.0,3.0,3.0,2.0,3.0,1730.0,0.0,0.0,1.0,2.0,2.0,0.95
2840,1.0,18.0,5.0,5.0,3.0,0.0,2000.0,0.0,0.0,0.0,1.0,2.0,1.7
2841,0.0,69.0,3.0,4.0,4.0,3.0,2219.0,1.0,0.0,1.0,2.0,0.0,3.15
2842,0.0,12.0,4.0,4.0,2.0,3.0,2380.0,1.0,0.0,0.0,1.0,0.0,1.97
2843,0.0,71.0,2.0,2.0,3.0,3.0,1364.0,0.0,0.0,0.0,2.0,0.0,1.32
2844,0.0,23.0,3.0,3.0,4.0,0.0,1611.0,0.0,0.0,0.0,2.0,2.0,1.36
2845,0.0,7.0,2.0,3.0,3.0,3.0,1538.0,1.0,0.0,0.0,2.0,0.0,1.58
2846,1.0,32.0,1.0,1.0,0.0,0.0,1000.0,0.0,0.0,0.0,1.0,1.0,0.6
2847,1.0,58.0,4.0,4.0,2.0,0.0,1728.0,0.0,1.0,1.0,2.0,2.0,3.3
2848,0.0,89.0,2.0,2.0,2.0,0.0,1127.0,0.0,0.0,0.0,1.0,2.0,0.87
2849,0.0,86.0,2.0,2.0,1.0,3.0,586.0,0.0,0.0,0.0,1.0,0.0,0.4
2850,0.0,10.0,3.0,4.0,4.0,3.0,1900.0,1.0,0.0,0.0,2.0,2.0,1.45
2851,0.0,9.0,4.0,5.0,4.0,3.0,1535.0,1.0,0.0,0.0,1.0,2.0,1.34
2852,0.0,86.0,3.0,3.0,4.0,3.0,1475.0,0.0,0.0,0.0,2.0,2.0,1.4
2853,1.0,51.0,4.0,4.0,2.0,2.0,3400.0,1.0,0.0,0.0,2.0,2.0,7.0
2854,1.0,20.0,5.0,4.0,2.0,2.0,3240.0,0.0,0.0,0.0,1.0,1.0,5.5
2855,0.0,67.0,2.0,2.0,3.0,4.0,1141.0,0.0,0.0,0.0,1.0,0.0,1.95
2856,0.0,5.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,0.0,2.0,1.45
2857,0.0,20.0,5.0,5.0,2.0,2.0,2556.0,0.0,1.0,2.0,2.0,1.0,1.7
2858,1.0,28.0,3.0,9.0,4.0,2.0,1935.0,1.0,1.0,1.0,2.0,2.0,6.5
2859,0.0,72.0,3.0,3.0,1.0,3.0,1568.0,0.0,0.0,0.0,2.0,0.0,1.37
2860,1.0,28.0,6.0,5.0,2.0,3.0,6000.0,0.0,0.0,0.0,1.0,2.0,16.0
2861,0.0,26.0,2.0,2.0,2.0,0.0,706.0,0.0,0.0,0.0,1.0,1.0,0.16
2862,0.0,14.0,5.0,5.0,4.0,3.0,3511.0,1.0,0.0,0.0,0.0,2.0,4.49
2863,0.0,23.0,2.0,2.0,3.0,0.0,1281.0,0.0,0.0,0.0,2.0,1.0,0.98
2864,0.0,37.0,2.0,2.0,4.0,3.0,1310.0,0.0,0.0,0.0,2.0,0.0,0.66
2865,0.0,97.0,4.0,4.0,4.0,0.0,2468.0,0.0,0.0,0.0,2.0,0.0,1.8
2866,1.0,44.0,3.0,3.0,4.0,1.0,2700.0,0.0,0.0,1.0,1.0,2.0,13.0
2867,1.0,12.0,5.0,6.0,3.0,3.0,4500.0,1.0,1.0,0.0,2.0,2.0,12.5
2868,0.0,37.0,2.0,2.0,1.0,3.0,850.0,0.0,0.0,1.0,0.0,2.0,0.33
2869,1.0,44.0,3.0,3.0,4.0,2.0,60.0,0.0,0.0,2.0,1.0,2.0,1.9
2870,1.0,58.0,5.0,6.0,4.0,2.0,3438.0,1.0,1.0,0.0,1.0,2.0,8.31
2871,0.0,100.0,3.0,4.0,2.0,3.0,1350.0,0.0,0.0,1.0,2.0,0.0,1.45
2872,0.0,66.0,3.0,3.0,3.0,4.0,2150.0,1.0,0.0,0.0,2.0,2.0,3.3
2873,0.0,103.0,2.0,2.0,3.0,1.0,676.0,0.0,0.0,0.0,1.0,2.0,0.54
2874,0.0,99.0,4.0,4.0,0.0,3.0,2040.0,0.0,0.0,0.0,1.0,2.0,1.3
2875,0.0,101.0,3.0,3.0,4.0,1.0,1750.0,0.0,0.0,0.0,1.0,0.0,0.92
2876,0.0,33.0,3.0,3.0,2.0,2.0,1401.0,0.0,0.0,0.0,1.0,1.0,1.3
2877,0.0,32.0,2.0,2.0,1.0,2.0,722.0,0.0,0.0,1.0,1.0,1.0,0.5
2878,1.0,28.0,5.0,4.0,3.0,2.0,1350.0,1.0,0.0,0.0,1.0,2.0,4.35
2879,0.0,67.0,3.0,3.0,3.0,0.0,2506.0,1.0,0.0,2.0,1.0,0.0,5.3
2880,1.0,73.0,2.0,2.0,1.0,0.0,225.0,0.0,0.0,0.0,1.0,1.0,0.27
2881,0.0,92.0,2.0,2.0,1.0,1.0,557.0,1.0,0.0,0.0,1.0,2.0,0.41
2882,0.0,86.0,3.0,3.0,2.0,3.0,2130.0,1.0,0.0,2.0,2.0,2.0,2.5
2883,0.0,72.0,3.0,3.0,2.0,3.0,1428.0,0.0,0.0,1.0,0.0,2.0,1.55
2884,0.0,65.0,1.0,1.0,2.0,1.0,804.0,0.0,0.0,0.0,1.0,2.0,0.88
2885,0.0,83.0,2.0,2.0,3.0,3.0,1411.0,0.0,0.0,0.0,0.0,2.0,1.33
2886,0.0,83.0,2.0,2.0,3.0,3.0,1423.0,0.0,0.0,0.0,0.0,1.0,1.34
2887,1.0,44.0,5.0,6.0,4.0,0.0,2700.0,1.0,1.0,1.0,2.0,2.0,8.25
2888,0.0,57.0,3.0,3.0,4.0,2.0,1450.0,0.0,0.0,1.0,0.0,2.0,1.35
2889,0.0,88.0,4.0,5.0,4.0,3.0,2110.0,1.0,0.0,2.0,0.0,2.0,2.95
2890,0.0,47.0,3.0,4.0,4.0,0.0,1916.0,1.0,0.0,0.0,2.0,2.0,2.4
2891,0.0,89.0,3.0,3.0,2.0,3.0,1570.0,0.0,0.0,0.0,1.0,0.0,1.08
2892,0.0,87.0,4.0,6.0,4.0,3.0,4425.0,1.0,0.0,1.0,2.0,0.0,3.0
2893,0.0,91.0,3.0,4.0,3.0,3.0,2300.0,1.0,0.0,0.0,1.0,2.0,2.0
2894,0.0,9.0,3.0,4.0,4.0,3.0,1186.0,1.0,0.0,1.0,0.0,0.0,1.15
2895,1.0,12.0,4.0,5.0,4.0,3.0,5400.0,1.0,1.0,0.0,0.0,2.0,5.7
2896,0.0,85.0,3.0,3.0,3.0,0.0,2047.0,1.0,0.0,0.0,2.0,2.0,1.6
2897,0.0,83.0,3.0,3.0,3.0,3.0,2161.0,0.0,0.0,0.0,1.0,2.0,1.45
2898,1.0,51.0,3.0,3.0,1.0,0.0,2160.0,1.0,0.0,0.0,0.0,1.0,6.95
2899,0.0,17.0,2.0,2.0,3.0,1.0,1276.0,0.0,0.0,0.0,0.0,1.0,1.55
2900,1.0,23.0,5.0,6.0,4.0,2.0,2430.0,0.0,0.0,1.0,1.0,2.0,6.0
2901,1.0,29.0,4.0,5.0,2.0,0.0,3240.0,1.0,0.0,1.0,2.0,1.0,12.5
2902,0.0,102.0,2.0,1.0,2.0,1.0,511.0,0.0,0.0,0.0,2.0,2.0,0.3
2903,0.0,70.0,2.0,2.0,2.0,1.0,1296.0,0.0,0.0,0.0,2.0,1.0,1.3
2904,0.0,36.0,3.0,2.0,3.0,1.0,1201.0,0.0,0.0,0.0,1.0,1.0,0.82
2905,0.0,99.0,4.0,5.0,4.0,3.0,1692.0,1.0,0.0,0.0,2.0,0.0,0.9
2906,1.0,51.0,4.0,5.0,2.0,0.0,4000.0,1.0,0.0,1.0,2.0,2.0,10.45
2907,0.0,17.0,5.0,6.0,4.0,0.0,7294.0,0.0,0.0,0.0,2.0,0.0,6.0
2908,0.0,97.0,4.0,4.0,4.0,3.0,2468.0,1.0,0.0,0.0,2.0,2.0,1.9
2909,0.0,96.0,4.0,3.0,3.0,2.0,2007.0,1.0,0.0,0.0,1.0,1.0,1.25
2910,1.0,96.0,3.0,6.0,4.0,2.0,1431.0,0.0,0.0,0.0,1.0,2.0,1.25
2911,0.0,36.0,2.0,2.0,2.0,1.0,1479.0,0.0,0.0,0.0,2.0,0.0,2.3
2912,0.0,35.0,3.0,2.0,4.0,4.0,1333.0,0.0,0.0,0.0,2.0,0.0,1.39
2913,0.0,44.0,4.0,4.0,4.0,2.0,2556.0,1.0,0.0,1.0,0.0,0.0,6.0
2914,0.0,37.0,3.0,3.0,4.0,3.0,1789.0,1.0,0.0,0.0,1.0,1.0,1.44
2915,0.0,91.0,3.0,4.0,3.0,3.0,2179.0,1.0,0.0,0.0,1.0,2.0,1.75
2916,0.0,86.0,2.0,2.0,1.0,3.0,547.0,0.0,0.0,1.0,1.0,0.0,0.48
2917,1.0,28.0,6.0,8.0,4.0,3.0,2844.0,1.0,1.0,2.0,1.0,1.0,13.0
2918,0.0,83.0,3.0,3.0,3.0,3.0,1362.0,0.0,0.0,0.0,0.0,2.0,1.28
2919,0.0,37.0,2.0,2.0,4.0,3.0,1179.0,0.0,1.0,1.0,2.0,0.0,0.95
2920,1.0,87.0,5.0,5.0,4.0,3.0,3240.0,1.0,0.0,1.0,2.0,1.0,7.5
2921,1.0,40.0,1.0,1.0,2.0,2.0,892.0,0.0,0.0,0.0,1.0,1.0,1.6
2922,0.0,69.0,4.0,4.0,4.0,0.0,2127.0,1.0,0.0,1.0,2.0,2.0,2.7
2923,0.0,99.0,4.0,4.0,3.0,1.0,1828.0,0.0,0.0,0.0,1.0,0.0,1.0
2924,0.0,89.0,4.0,4.0,3.0,3.0,2000.0,1.0,0.0,0.0,2.0,2.0,1.42
2925,0.0,40.0,3.0,3.0,4.0,2.0,2400.0,0.0,0.0,0.0,1.0,1.0,2.0
2926,0.0,5.0,3.0,4.0,4.0,1.0,1945.0,1.0,0.0,1.0,2.0,0.0,2.5
2927,0.0,10.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,0.0,1.0,0.0,0.28
2928,0.0,72.0,4.0,4.0,2.0,3.0,1819.0,0.0,0.0,0.0,2.0,2.0,1.76
2929,0.0,89.0,3.0,3.0,4.0,3.0,1719.0,0.0,0.0,0.0,2.0,2.0,1.8
2930,0.0,67.0,3.0,3.0,3.0,3.0,1650.0,1.0,0.0,0.0,1.0,2.0,2.65
2931,0.0,82.0,2.0,2.0,2.0,0.0,1422.0,0.0,0.0,0.0,2.0,0.0,0.69
2932,0.0,7.0,4.0,4.0,4.0,1.0,2851.0,1.0,0.0,0.0,1.0,0.0,2.5
2933,0.0,17.0,3.0,3.0,2.0,4.0,1507.0,0.0,0.0,0.0,1.0,0.0,2.0
2934,0.0,38.0,3.0,3.0,3.0,3.0,1700.0,0.0,0.0,0.0,2.0,2.0,1.1
2935,0.0,95.0,3.0,3.0,2.0,1.0,1581.0,0.0,0.0,0.0,1.0,2.0,1.42
2936,0.0,83.0,2.0,2.0,3.0,1.0,1747.0,0.0,0.0,0.0,2.0,2.0,1.41
2937,0.0,95.0,3.0,2.0,3.0,1.0,998.0,0.0,0.0,0.0,1.0,1.0,1.16
2938,0.0,5.0,3.0,3.0,4.0,1.0,1700.0,0.0,0.0,0.0,0.0,0.0,1.9
2939,1.0,45.0,6.0,6.0,4.0,0.0,3240.0,1.0,1.0,1.0,2.0,2.0,10.0
2940,0.0,6.0,2.0,2.0,3.0,0.0,1288.0,0.0,0.0,0.0,1.0,2.0,1.2
2941,1.0,35.0,6.0,7.0,4.0,3.0,4950.0,1.0,1.0,1.0,2.0,1.0,9.55
2942,0.0,92.0,2.0,2.0,1.0,1.0,557.0,0.0,0.0,0.0,2.0,2.0,0.43
2943,0.0,38.0,4.0,4.0,3.0,3.0,2100.0,0.0,0.0,1.0,2.0,2.0,1.75
2944,1.0,41.0,3.0,3.0,2.0,2.0,2250.0,0.0,0.0,0.0,1.0,1.0,3.3
2945,0.0,12.0,3.0,3.0,3.0,3.0,1550.0,0.0,0.0,0.0,2.0,0.0,1.7
2946,0.0,12.0,3.0,3.0,2.0,3.0,2303.0,1.0,0.0,0.0,0.0,2.0,1.63
2947,0.0,16.0,3.0,5.0,2.0,3.0,2800.0,1.0,0.0,0.0,2.0,2.0,3.65
2948,1.0,73.0,5.0,3.0,0.0,2.0,148.0,0.0,0.0,0.0,1.0,1.0,2.25
2949,0.0,89.0,3.0,3.0,2.0,3.0,1588.0,0.0,1.0,1.0,0.0,2.0,1.1
2950,0.0,98.0,3.0,3.0,4.0,3.0,2578.0,0.0,0.0,2.0,1.0,1.0,1.8
2951,0.0,63.0,2.0,2.0,2.0,4.0,1278.0,0.0,0.0,0.0,1.0,2.0,1.6
2952,1.0,18.0,3.0,3.0,0.0,2.0,200.0,0.0,0.0,0.0,1.0,1.0,1.7
2953,0.0,18.0,3.0,4.0,2.0,2.0,2000.0,1.0,0.0,0.0,1.0,1.0,1.15
2954,1.0,26.0,3.0,2.0,0.0,2.0,3078.0,0.0,0.0,0.0,1.0,1.0,5.1
2955,0.0,91.0,2.0,2.0,3.0,3.0,1300.0,0.0,1.0,0.0,2.0,0.0,1.22
2956,1.0,50.0,2.0,2.0,0.0,3.0,130.0,0.0,0.0,0.0,1.0,1.0,0.75
2957,0.0,11.0,2.0,2.0,2.0,3.0,2060.0,0.0,0.0,0.0,1.0,1.0,1.0
2958,0.0,86.0,2.0,2.0,1.0,3.0,613.0,0.0,0.0,1.0,2.0,2.0,0.48
2959,0.0,23.0,3.0,2.0,3.0,0.0,1440.0,0.0,0.0,0.0,1.0,2.0,0.8
2960,1.0,48.0,7.0,7.0,3.0,0.0,2340.0,0.0,0.0,1.0,1.0,1.0,5.0
2961,1.0,73.0,7.0,7.0,0.0,2.0,2610.0,0.0,0.0,0.0,1.0,2.0,3.0
2962,0.0,97.0,4.0,4.0,4.0,3.0,2005.0,0.0,0.0,0.0,1.0,2.0,1.75
2963,0.0,10.0,2.0,2.0,4.0,3.0,1236.0,0.0,0.0,1.0,0.0,2.0,0.8
2964,1.0,44.0,1.0,1.0,0.0,2.0,1242.0,0.0,0.0,0.0,1.0,1.0,3.35
2965,1.0,23.0,2.0,2.0,0.0,1.0,600.0,0.0,0.0,0.0,1.0,1.0,0.35
2966,1.0,27.0,3.0,3.0,1.0,2.0,540.0,0.0,0.0,0.0,1.0,1.0,1.45
2967,0.0,72.0,3.0,3.0,3.0,4.0,1893.0,0.0,0.0,0.0,1.0,0.0,1.8
2968,0.0,86.0,4.0,5.0,4.0,3.0,3801.0,1.0,0.0,1.0,2.0,0.0,4.0
2969,1.0,41.0,4.0,4.0,3.0,2.0,160.0,0.0,0.0,1.0,1.0,1.0,2.3
2970,0.0,44.0,4.0,4.0,2.0,4.0,2667.0,1.0,0.0,1.0,1.0,1.0,6.0
2971,0.0,91.0,4.0,6.0,3.0,3.0,3890.0,1.0,0.0,0.0,0.0,2.0,1.91
2972,0.0,91.0,2.0,2.0,3.0,3.0,1484.0,0.0,0.0,1.0,0.0,0.0,1.2
2973,0.0,67.0,3.0,3.0,3.0,3.0,1081.0,1.0,0.0,1.0,2.0,2.0,1.75
2974,0.0,97.0,2.0,2.0,1.0,1.0,767.0,0.0,0.0,0.0,1.0,1.0,0.47
2975,0.0,16.0,3.0,3.0,4.0,3.0,2225.56,1.0,0.0,1.0,0.0,1.0,3.29
2976,0.0,73.0,2.0,2.0,1.0,3.0,1000.0,0.0,0.0,0.0,1.0,2.0,0.45
2977,0.0,37.0,2.0,2.0,1.0,3.0,850.0,0.0,0.0,1.0,0.0,2.0,0.35
2978,0.0,27.0,4.0,5.0,4.0,1.0,3889.0,1.0,0.0,2.0,1.0,2.0,6.5
2979,0.0,91.0,2.0,2.0,3.0,3.0,1484.0,0.0,0.0,0.0,2.0,0.0,1.07
2980,0.0,103.0,1.0,1.0,0.0,3.0,484.0,0.0,0.0,0.0,1.0,1.0,0.21
2981,0.0,11.0,3.0,3.0,4.0,3.0,1661.0,0.0,0.0,0.0,0.0,2.0,1.3
2982,0.0,87.0,3.0,3.0,3.0,3.0,2000.0,1.0,0.0,1.0,2.0,0.0,1.37
2983,1.0,87.0,4.0,3.0,0.0,3.0,3240.0,0.0,0.0,0.0,1.0,1.0,6.5
2984,0.0,99.0,2.0,2.0,1.0,3.0,657.0,0.0,0.0,1.0,1.0,2.0,0.42
2985,0.0,97.0,3.0,3.0,4.0,3.0,1700.0,0.0,0.0,0.0,2.0,2.0,1.3
2986,0.0,69.0,3.0,3.0,4.0,0.0,1406.0,0.0,0.0,0.0,1.0,1.0,1.0
2987,0.0,66.0,2.0,2.0,2.0,4.0,1167.0,0.0,0.0,0.0,1.0,1.0,1.55
2988,0.0,5.0,3.0,4.0,4.0,3.0,1750.0,1.0,0.0,1.0,0.0,2.0,1.7
2989,0.0,91.0,4.0,4.0,4.0,3.0,2225.0,0.0,0.0,0.0,1.0,2.0,2.03
2990,0.0,91.0,3.0,4.0,3.0,0.0,1467.0,1.0,0.0,2.0,2.0,2.0,1.1
2991,0.0,102.0,2.0,2.0,2.0,1.0,502.0,0.0,0.0,0.0,2.0,0.0,0.32
2992,0.0,25.0,2.0,2.0,2.0,1.0,1285.0,1.0,0.0,0.0,1.0,2.0,1.99
2993,0.0,33.0,3.0,2.0,2.0,2.0,1300.0,0.0,0.0,2.0,2.0,1.0,1.45
2994,0.0,5.0,3.0,3.0,3.0,3.0,1493.0,1.0,0.0,1.0,2.0,2.0,1.4
2995,0.0,91.0,4.0,5.0,4.0,3.0,2545.0,1.0,1.0,0.0,2.0,1.0,2.0
2996,0.0,6.0,3.0,4.0,4.0,1.0,1734.0,1.0,0.0,0.0,1.0,2.0,1.12
2997,1.0,44.0,8.0,7.0,4.0,0.0,2850.0,1.0,0.0,1.0,2.0,2.0,5.5
2998,1.0,28.0,9.0,9.0,4.0,3.0,2300.5,1.0,0.0,1.0,0.0,2.0,7.5
2999,0.0,94.0,2.0,2.0,1.0,1.0,694.0,0.0,0.0,0.0,1.0,2.0,0.45
3000,1.0,49.0,2.0,6.0,4.0,0.0,1467.0,0.0,0.0,1.0,1.0,2.0,3.75
3001,0.0,54.0,3.0,4.0,4.0,0.0,2217.0,1.0,0.0,1.0,1.0,2.0,6.0
3002,0.0,10.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,0.0,1.0,2.0,0.28
3003,0.0,5.0,3.0,3.0,3.0,3.0,1315.0,0.0,0.0,1.0,0.0,2.0,1.5
3004,0.0,82.0,2.0,2.0,3.0,4.0,1467.0,0.0,0.0,0.0,1.0,0.0,0.99
3005,1.0,29.0,5.0,6.0,4.0,0.0,4518.0,1.0,1.0,1.0,2.0,2.0,15.0
3006,0.0,63.0,3.0,3.0,2.0,4.0,1721.0,0.0,0.0,0.0,1.0,2.0,2.25
3007,0.0,101.0,2.0,2.0,1.0,1.0,950.0,0.0,0.0,0.0,1.0,0.0,0.3
3008,0.0,76.0,2.0,2.0,2.0,0.0,1086.0,0.0,0.0,0.0,1.0,2.0,0.82
3009,0.0,49.0,1.0,1.0,1.0,3.0,500.0,0.0,0.0,0.0,1.0,1.0,0.87
3010,1.0,35.0,5.0,7.0,4.0,4.0,4071.0,1.0,1.0,0.0,2.0,1.0,9.5
3011,0.0,101.0,1.0,1.0,1.0,3.0,407.0,0.0,0.0,0.0,2.0,2.0,0.2
3012,0.0,16.0,4.0,6.0,4.0,3.0,3655.35,1.0,0.0,1.0,0.0,0.0,5.2
3013,0.0,103.0,2.0,2.0,3.0,3.0,1404.0,0.0,0.0,0.0,0.0,2.0,0.72
3014,0.0,76.0,2.0,2.0,1.0,0.0,639.0,0.0,0.0,0.0,2.0,2.0,0.59
3015,0.0,23.0,1.0,2.0,2.0,0.0,723.0,0.0,0.0,0.0,2.0,2.0,0.56
3016,0.0,57.0,4.0,4.0,3.0,3.0,2253.0,0.0,0.0,1.0,1.0,2.0,2.0
3017,0.0,15.0,3.0,4.0,4.0,4.0,2104.0,1.0,0.0,0.0,1.0,0.0,1.65
3018,0.0,41.0,2.0,2.0,1.0,3.0,944.0,0.0,0.0,0.0,1.0,1.0,0.45
3019,1.0,48.0,6.0,5.0,4.0,0.0,6000.0,0.0,0.0,0.0,2.0,2.0,3.35
3020,1.0,32.0,1.0,1.0,1.0,3.0,480.0,0.0,0.0,0.0,1.0,1.0,0.37
3021,0.0,11.0,3.0,3.0,2.0,3.0,1711.0,0.0,0.0,0.0,2.0,2.0,2.6
3022,0.0,31.0,2.0,1.0,1.0,2.0,1188.0,0.0,0.0,0.0,2.0,1.0,0.95
3023,0.0,72.0,2.0,2.0,2.0,4.0,991.0,0.0,0.0,0.0,1.0,2.0,0.75
3024,0.0,7.0,2.0,2.0,3.0,4.0,1148.0,0.0,0.0,0.0,2.0,0.0,1.1
3025,1.0,87.0,4.0,4.0,4.0,0.0,2425.0,1.0,0.0,0.0,2.0,0.0,1.6
3026,1.0,22.0,4.0,4.0,2.0,2.0,4518.0,1.0,0.0,1.0,1.0,1.0,8.5
3027,0.0,35.0,3.0,3.0,0.0,4.0,1996.0,0.0,0.0,0.0,2.0,1.0,1.75
3028,0.0,5.0,2.0,2.0,2.0,3.0,1100.0,0.0,0.0,0.0,2.0,1.0,1.25
3029,0.0,83.0,3.0,3.0,2.0,3.0,1362.0,0.0,0.0,0.0,2.0,2.0,1.35
3030,0.0,10.0,3.0,3.0,3.0,0.0,1713.0,0.0,0.0,1.0,2.0,2.0,1.21
3031,0.0,102.0,3.0,5.0,3.0,3.0,1750.0,1.0,0.0,0.0,1.0,1.0,1.08
3032,0.0,103.0,2.0,2.0,4.0,3.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.72
3033,0.0,37.0,3.0,4.0,3.0,3.0,1660.0,1.0,0.0,0.0,1.0,2.0,0.99
3034,0.0,48.0,4.0,5.0,4.0,0.0,4120.0,0.0,0.0,1.0,2.0,0.0,4.25
3035,0.0,83.0,2.0,2.0,3.0,3.0,1252.0,0.0,0.0,0.0,0.0,2.0,1.18
3036,0.0,86.0,3.0,3.0,3.0,0.0,1982.0,1.0,0.0,1.0,1.0,1.0,1.28
3037,0.0,71.0,2.0,2.0,3.0,1.0,1127.0,0.0,0.0,0.0,2.0,0.0,1.1
3038,0.0,44.0,3.0,3.0,2.0,2.0,1294.0,0.0,0.0,1.0,2.0,0.0,2.09
3039,0.0,103.0,2.0,2.0,3.0,4.0,1222.0,0.0,0.0,0.0,2.0,2.0,0.78
3040,0.0,72.0,3.0,3.0,1.0,3.0,1419.0,0.0,0.0,0.0,2.0,0.0,1.32
3041,0.0,28.0,4.0,4.0,3.0,2.0,2744.0,1.0,0.0,0.0,1.0,1.0,3.4
3042,0.0,37.0,3.0,3.0,1.0,1.0,1643.0,1.0,0.0,0.0,1.0,2.0,0.99
3043,0.0,49.0,5.0,6.0,4.0,3.0,3219.0,1.0,0.0,0.0,1.0,0.0,4.21
3044,1.0,29.0,5.0,4.0,4.0,0.0,4518.0,1.0,1.0,1.0,2.0,2.0,18.0
3045,0.0,71.0,2.0,2.0,3.0,1.0,1244.0,0.0,0.0,0.0,2.0,0.0,1.1
3046,1.0,51.0,6.0,5.0,3.0,0.0,3078.0,1.0,0.0,1.0,1.0,2.0,12.5
3047,0.0,89.0,3.0,3.0,3.0,1.0,1162.0,0.0,0.0,1.0,1.0,2.0,0.75
3048,0.0,16.0,4.0,5.0,3.0,3.0,4800.0,0.0,0.0,0.0,2.0,0.0,6.5
3049,0.0,88.0,3.0,3.0,4.0,3.0,2333.0,1.0,0.0,2.0,2.0,0.0,2.25
3050,0.0,5.0,3.0,4.0,4.0,0.0,1945.0,1.0,0.0,0.0,2.0,2.0,2.2
3051,1.0,29.0,4.0,4.0,4.0,2.0,2700.0,1.0,1.0,0.0,2.0,1.0,8.9
3052,1.0,44.0,3.0,9.0,4.0,0.0,1935.0,1.0,0.0,1.0,2.0,2.0,5.3
3053,0.0,89.0,3.0,4.0,0.0,3.0,1900.0,0.0,0.0,0.0,2.0,2.0,1.8
3054,1.0,73.0,2.0,4.0,2.0,2.0,1072.0,0.0,0.0,0.0,1.0,2.0,1.2
3055,0.0,57.0,3.0,3.0,4.0,0.0,1900.0,1.0,0.0,1.0,2.0,2.0,1.55
3056,0.0,103.0,2.0,1.0,2.0,1.0,913.0,0.0,0.0,0.0,2.0,2.0,0.65
3057,0.0,97.0,3.0,3.0,4.0,3.0,1600.0,0.0,0.0,0.0,2.0,2.0,1.24
3058,0.0,71.0,2.0,2.0,2.0,1.0,1361.0,1.0,0.0,0.0,2.0,0.0,1.0
3059,0.0,71.0,2.0,2.0,2.0,1.0,1200.0,0.0,0.0,0.0,1.0,0.0,0.93
3060,0.0,52.0,5.0,6.0,4.0,0.0,5200.0,1.0,1.0,1.0,0.0,0.0,3.55
3061,0.0,7.0,3.0,3.0,3.0,1.0,1490.0,0.0,0.0,0.0,2.0,2.0,1.3
3062,0.0,14.0,4.0,5.0,3.0,3.0,3077.0,1.0,0.0,0.0,0.0,2.0,3.7
3063,1.0,48.0,4.0,4.0,2.0,0.0,2592.0,1.0,0.0,0.0,1.0,1.0,5.75
3064,0.0,1.0,5.0,6.0,4.0,3.0,9050.0,1.0,0.0,0.0,1.0,0.0,7.5
3065,0.0,7.0,3.0,4.0,4.0,3.0,2000.0,1.0,0.0,1.0,2.0,2.0,1.05
3066,1.0,62.0,9.0,12.0,4.0,3.0,6390.0,1.0,0.0,1.0,2.0,2.0,18.02
3067,0.0,68.0,2.0,2.0,3.0,3.0,1082.0,0.0,0.0,0.0,2.0,2.0,1.45
3068,0.0,89.0,3.0,3.0,3.0,3.0,1549.0,1.0,0.0,1.0,2.0,2.0,1.75
3069,1.0,34.0,4.0,3.0,3.0,0.0,1449.0,0.0,1.0,1.0,2.0,1.0,3.5
3070,0.0,6.0,2.0,2.0,0.0,3.0,750.0,0.0,0.0,0.0,1.0,2.0,0.5
